"dest","date","rtt"
"78.83.181.113","Thu Dec 03 2020 11:48:54 GMT+0330 (Iran Standard Time)",321
"78.83.181.113","Thu Dec 03 2020 11:48:55 GMT+0330 (Iran Standard Time)",295
"78.83.181.113","Thu Dec 03 2020 11:48:56 GMT+0330 (Iran Standard Time)",151
"78.83.181.113","Thu Dec 03 2020 11:48:57 GMT+0330 (Iran Standard Time)",186
"78.83.181.113","Thu Dec 03 2020 11:48:58 GMT+0330 (Iran Standard Time)",208
"78.83.181.113","Thu Dec 03 2020 11:48:59 GMT+0330 (Iran Standard Time)",234
"78.83.181.113","Thu Dec 03 2020 11:49:00 GMT+0330 (Iran Standard Time)",244
"78.83.181.113","Thu Dec 03 2020 11:49:01 GMT+0330 (Iran Standard Time)",173
"78.83.181.113","Thu Dec 03 2020 11:49:02 GMT+0330 (Iran Standard Time)",300
"78.83.181.113","Thu Dec 03 2020 11:49:03 GMT+0330 (Iran Standard Time)",322
"78.83.181.113","Thu Dec 03 2020 11:49:04 GMT+0330 (Iran Standard Time)",349
"78.83.181.113","Thu Dec 03 2020 11:49:05 GMT+0330 (Iran Standard Time)",139
"78.83.181.113","Thu Dec 03 2020 11:49:06 GMT+0330 (Iran Standard Time)",191
"78.83.181.113","Thu Dec 03 2020 11:49:07 GMT+0330 (Iran Standard Time)",211
"78.83.181.113","Thu Dec 03 2020 11:49:08 GMT+0330 (Iran Standard Time)",231
"78.83.181.113","Thu Dec 03 2020 11:49:09 GMT+0330 (Iran Standard Time)",259
"78.83.181.113","Thu Dec 03 2020 11:49:10 GMT+0330 (Iran Standard Time)",280
"78.83.181.113","Thu Dec 03 2020 11:49:12 GMT+0330 (Iran Standard Time)",329
"78.83.181.113","Thu Dec 03 2020 11:49:13 GMT+0330 (Iran Standard Time)",351
"78.83.181.113","Thu Dec 03 2020 11:49:13 GMT+0330 (Iran Standard Time)",351
"78.83.181.113","Thu Dec 03 2020 11:49:14 GMT+0330 (Iran Standard Time)",136
"78.83.181.113","Thu Dec 03 2020 11:49:15 GMT+0330 (Iran Standard Time)",149
"78.83.181.113","Thu Dec 03 2020 11:49:16 GMT+0330 (Iran Standard Time)",220
"78.83.181.113","Thu Dec 03 2020 11:49:17 GMT+0330 (Iran Standard Time)",239
"78.83.181.113","Thu Dec 03 2020 11:49:17 GMT+0330 (Iran Standard Time)",239
"78.83.181.113","Thu Dec 03 2020 11:49:18 GMT+0330 (Iran Standard Time)",135
"78.83.181.113","Thu Dec 03 2020 11:49:19 GMT+0330 (Iran Standard Time)",271
"78.83.181.113","Thu Dec 03 2020 11:49:20 GMT+0330 (Iran Standard Time)",135
"78.83.181.113","Thu Dec 03 2020 11:49:21 GMT+0330 (Iran Standard Time)",140
